0.009518270000000001	7.9007936426293e-09	3.149896706645852e-10	0.000838014
0.00988663	8.540513939319e-09	2.180004437922007e-10	0.00087068
0.0102706	1.141265477972499e-08	2.599687615253639e-10	0.0009047219999999999
0.0106708	1.237149904977965e-08	2.320635774384174e-10	0.000940196
0.0110879	1.461149859616314e-08	2.503887769627993e-10	0.0009771560000000001
0.0115225	1.717021358503984e-08	2.45471e-10	0.00101566
0.0119754	2.056537635373831e-08	3.035161010226545e-10	0.00105578
0.0124471	2.469013456403607e-08	3.088685162789073e-10	0.00109756
0.0129386	2.851118496206778e-08	3.267040897785452e-10	0.00114108
0.0134505	3.2190951965009e-08	3.909995212813633e-10	0.0011864
0.0139836	3.069691234953829e-08	3.143854381151007e-10	0.0012336
0.0145389	2.105009459040331e-08	2.074621679107293e-10	0.00128275
0.0151171	9.450485746781353e-09	9.764981434573158e-11	0.00133393
0.0157193	2.744599188077874e-09	2.932226203406846e-11	0.00138723
0.0163462	2.05363880745781e-09	2.824775199863443e-11	0.00144271
0.0169991	1.704812021296737e-09	1.954745792239437e-11	0.00150048
0.0176788	1.608721986125502e-09	1.89102074804344e-11	0.00156062
0.0183864	1.514382108922878e-09	1.802115852461866e-11	0.00162324
0.0191232	1.380350233521779e-09	1.707570911651244e-11	0.00168842
0.0198901	1.30368459651786e-09	1.942925324560581e-11	0.00175628
0.0206885	1.233938721019876e-09	1.975127801253009e-11	0.00182691
0.0215196	1.165182809936914e-09	1.79261467300015e-11	0.00190044
0.0223847	1.096089631864832e-09	1.9692338638138e-11	0.00197697
0.0232852	1.030804707733477e-09	1.722860499603457e-11	0.00205664
0.0242225	9.879398784851077e-10	1.540814694203394e-11	0.00213956
0.0251981	9.471059551733712e-10	1.823990513098229e-11	0.00222587
0.0262136	8.815676456359962e-10	1.650114524670975e-11	0.00231571
0.0272704	8.532376933137181e-10	1.822627385194793e-11	0.00240922
0.0283704	8.102748287665919e-10	1.652727431464694e-11	0.00250655
0.0295153	7.593476008856686e-10	1.632053205273598e-11	0.00260785
0.0307068	7.376910438944251e-10	1.682724971704812e-11	0.00271328
0.0319468	6.855840911434599e-10	1.725871156438886e-11	0.00282302
0.0332373	6.327406591909291e-10	1.808941020747151e-11	0.00293723
0.0345804	6.309056446971647e-10	2.027536661021323e-11	0.00305611
0.0359782	5.927145402524768e-10	2.143113878465243e-11	0.00317983
0.0374328	5.700875491828364e-10	2.875755816243855e-11	0.0033086
0.0389466	4.585671410868676e-10	2.36041009749949e-11	0.00344263
0.040522	4.538227992536144e-10	2.58853309473926e-11	0.00358213
0.0421614	4.416552331401149e-10	3.203693305062002e-11	0.00372732
0.0438138	3.786391498866288e-10	6.586736635429276e-11	0.00387007
0.0438675	3.756773645318683e-10	3.274360330566978e-11	0.00387844
0.0455644	3.018439033354703e-10	5.381133627198444e-11	0.00402534
0.0456429	3.415500939875303e-10	3.478453102498931e-11	0.00403574
0.047387	3.212656059330038e-10	4.482573145556142e-11	0.00418701
0.0474905	3.405285644098864e-10	3.953727161303524e-11	0.00419945
0.0492846	3.126058229938599e-10	4.094627768494545e-11	0.00435536
0.0494131	2.646018557127024e-10	4.410460169250236e-11	0.00436986
0.05126	2.581417542956462e-10	3.60438769907106e-11	0.00453065
0.0514139	2.560452787504058e-10	4.544038041849332e-11	0.00454722
0.0533164	2.626782833441819e-10	3.378132596169229e-11	0.00471316
0.0534959	2.614236512956554e-10	5.13518933580479e-11	0.00473184
0.0554572	1.941617079254965e-10	2.905137685449576e-11	0.00490319
0.0576856	1.51549920224563e-10	2.722545822144284e-11	0.00510106
0.0600052	1.326021347818902e-10	2.501524927448428e-11	0.00530709
0.0624197	1.091069664279184e-10	2.341398185819829e-11	0.0055216
0.0649328	6.788614731243393e-11	2.137496884567075e-11	0.00574496
0.0675486	7.1075724203593e-11	1.875859566883002e-11	0.00597754
0.07027120000000001	7.257144240842657e-11	2.070086641980918e-11	0.00621971
0.0731048	4.554729265224229e-11	2.073345778818779e-11	0.00647187
0.0760541	6.064766217516278e-11	2.065953081693024e-11	0.00673446
0.0791235	5.37834762734058e-11	2.033105784992217e-11	0.0070079
0.08231810000000001	7.49815197211639e-11	2.375168608871542e-11	0.00729265
0.0891028	1.307195829429724e-10	2.614360142546005e-11	0.00789805
0.0927037	1.404867342967291e-10	3.395105926360738e-11	0.00821972
0.0964511	2.350386678788025e-10	3.247026120255213e-11	0.00855477
0.100351	3.002112375079856e-10	3.803221944559638e-11	0.00890376
0.10441	4.370517603217118e-10	5.132042503958225e-11	0.009267320000000001
0.108633	5.085808732012552e-10	5.437484847134425e-11	0.00964607
0.113029	6.671323403723669e-10	6.77019893046958e-11	0.0100407
0.117603	8.506798043053512e-10	7.814396259567835e-11	0.0104518
0.122363	9.578461326054941e-10	8.578834420545243e-11	0.0108803
0.127316	1.010406313675256e-09	9.216830964914979e-11	0.0113269
0.132471	1.228972412881719e-09	1.165608175807219e-10	0.0117923
0.137835	1.401399025302283e-09	1.289853349898516e-10	0.0122775
0.143417	1.468692791854387e-09	1.399052793909021e-10	0.0127833
0.149225	1.793025081708192e-09	1.57720831912931e-10	0.0133107
0.15527	1.890431045597589e-09	1.814522024842452e-10	0.0138608
0.16156	1.917519181864285e-09	1.889988039737338e-10	0.0144346
0.168105	1.906931189311213e-09	1.96317570899528e-10	0.0150331
0.174917	2.38895929893745e-09	2.42161090565647e-10	0.0156577
0.182004	2.108629516722669e-09	2.513400004805191e-10	0.0163096
0.18938	2.54340548994644e-09	2.91838264015869e-10	0.0169901
0.197054	2.777757316250388e-09	4.052111742338042e-10	0.0177006
0.205041	2.065251650831579e-09	3.716692940507192e-10	0.0184428
0.213351	1.39294953440952e-09	3.941134075148706e-10	0.0192181
0.221999	1.419914325454932e-09	5.484653133948292e-10	0.0200284
0.230998	1.889640446281283e-09	6.395258443065759e-10	0.0208754
0.240361	1.9627938757384e-09	6.100470014124218e-10	0.0217612
0.250105	1.206391799434186e-09	9.78521097030665e-10	0.0226878
0.260244	1.43621167635871e-09	1.053170216491102e-09	0.0236576
0.270795	1.786574038360696e-09	1.047612235854588e-09	0.0246729
0.281773	-1.533255895755867e-10	1.415962418584756e-09	0.0257364
0.293198	8.899842204145048e-10	1.590769845691112e-09	0.0268508
0.305085	1.466159794020743e-09	1.968561965961152e-09	0.0280192
0.317455	3.553877198640146e-10	3.219547219838936e-09	0.0292448
0.330327	-2.056798915493548e-09	3.829656734154756e-09	0.0305312
