9.527659009522406255e-03 1.175095040497791121e+00 9.531097611477608311e-02 8.492428264244078007e-04
9.709132586763024111e-03 9.924479448259555525e-01 6.340873776504625525e-02 8.656237304152727963e-04
9.894445385254935568e-03 1.115505604137029261e+00 7.013745119738541700e-02 8.823468078450531120e-04
1.008367068221324020e-02 1.058347540555293342e+00 5.978710916878007819e-02 8.994186550272207509e-04
1.027688330194270749e-02 1.059412175837845860e+00 5.552874018296458797e-02 9.168460065740044939e-04
1.047415964542537138e-02 9.690359021461827371e-01 4.569939812579406485e-02 9.346357380445099051e-04
1.067557772053161734e-02 1.042466600581650527e+00 4.948369944654675001e-02 9.527948686510080830e-04
1.088121717286661197e-02 9.742110143921453025e-01 4.250578310349837491e-02 9.713305640244952526e-04
1.109115931726436903e-02 1.080026539426492960e+00 4.531877113936169654e-02 9.902501390406919651e-04
1.130548716994181531e-02 1.026051173429189278e+00 3.687160391715757490e-02 1.009561060707674530e-03
1.152428548132561348e-02 1.073183368939031324e+00 3.582281401324821646e-02 1.029270951116335745e-03
1.174764076956474369e-02 1.055860143820507080e+00 3.221872287542565383e-02 1.049387590454974560e-03
1.197564135474205732e-02 1.018424366523402069e+00 2.805388606352594155e-02 1.069918920089269311e-03
1.220837739379834232e-02 1.022620395187089359e+00 2.613594036331512091e-02 1.090873045708981321e-03
1.244594091618274855e-02 9.953480545944045632e-01 2.299774232737118729e-02 1.112258240542764827e-03
1.268842586024359134e-02 9.860258906347960650e-01 2.106435387725262565e-02 1.134082948642467763e-03
1.293592811037398878e-02 1.022510459167731423e+00 2.081371379322968784e-02 1.156355788238402254e-03
1.318854553492702225e-02 9.810196567358369091e-01 1.887027199870106031e-02 1.179085555167051942e-03
1.344637802491537026e-02 9.858910146954232845e-01 1.840812818357448824e-02 1.202281226372765724e-03
1.370952753351074339e-02 8.542522037861859374e-01 1.472839522142310384e-02 1.225951963485009955e-03
1.397809811635875206e-02 7.380389657742557619e-01 1.204795611660177887e-02 1.250107116472811081e-03
1.425219597272513357e-02 5.751829926657938685e-01 8.911533395194475363e-03 1.274756227378065748e-03
1.453192948748956680e-02 4.137684876136504819e-01 6.016755431469048357e-03 1.299909034129437041e-03
1.481740927400381456e-02 3.056214646967423954e-01 4.390887591964635732e-03 1.325575474438627334e-03
1.510874821783096504e-02 1.992498250500802648e-01 2.831886005217705646e-03 1.351765689780843119e-03
1.540606152138318703e-02 1.277548996413725713e-01 1.760109208102158054e-03 1.378490029461357409e-03
1.570946674947563612e-02 9.915404547417545900e-02 1.364438546697676431e-03 1.405759054770109153e-03
1.601908387581446255e-02 7.937710466786751518e-02 1.052789613536203768e-03 1.433583543226332833e-03
1.633503533043739048e-02 6.819461351765832013e-02 8.957631867733325268e-04 1.461974492915322056e-03
1.665744604812555846e-02 6.091702803740308564e-02 7.907945172015311058e-04 1.490943126919413563e-03
1.698644351780579514e-02 5.307274252782138990e-02 6.771660122749385401e-04 1.520500897845448313e-03
1.732215783296286657e-02 4.759023299037273835e-02 5.958480986494789442e-04 1.550659492450932918e-03
1.766472174308160448e-02 4.320205094572405341e-02 5.354280199456735957e-04 1.581430836371281899e-03
1.801427070613932299e-02 3.894272321440254980e-02 4.752571564248783470e-04 1.612827098950555269e-03
1.837094294216919804e-02 3.385534240284062552e-02 4.195907927593436437e-04 1.644860698178181009e-03
1.873487948791579746e-02 2.879750001764866396e-02 3.542543672076946715e-04 1.677544305734266026e-03
1.910622425260448051e-02 2.482337161734601144e-02 3.046021907442828989e-04 1.710890852146165981e-03
1.948512407484656248e-02 2.174079847692937661e-02 2.711151836406543278e-04 1.744913532059061368e-03
1.987172878070290680e-02 1.876103704916269946e-02 2.367799188180400754e-04 1.779625809623429020e-03
2.026619124292872512e-02 1.687893637703291247e-02 2.108983032024096304e-04 1.815041424002317725e-03
2.066866744142321216e-02 1.587774856991790162e-02 1.963035119092487084e-04 1.851174395001556772e-03
2.107931652490772564e-02 1.414940208429822655e-02 1.745967181577782882e-04 1.888039028825985429e-03
2.149830087385706801e-02 1.283303554723463219e-02 1.600091521033213582e-04 1.925649923965059825e-03
2.192578616470862787e-02 1.124136103977571230e-02 1.410220871392037635e-04 1.964021977211181155e-03
2.236194143537487133e-02 9.954445496512238575e-03 1.276663277027045656e-04 2.003170389814294423e-03
2.280693915208492975e-02 9.046391337318335571e-03 1.179209910202509519e-04 2.043110673776411292e-03
2.326095527758198500e-02 7.837600224032657131e-03 1.013815484168535664e-04 2.083858658289835467e-03
2.372416934070313912e-02 7.085353345231290567e-03 9.264268523195169083e-05 2.125430496323027149e-03
2.419676450736942333e-02 6.411855317050473707e-03 8.557993065180277529e-05 2.167842671358191382e-03
2.467892765301404195e-02 5.738894740615911941e-03 7.770857954767278685e-05 2.211112004284812842e-03
2.517084943647738063e-02 5.266809889538491378e-03 7.185509804682874884e-05 2.255255660453558877e-03
2.567272437539810589e-02 4.566472351887265226e-03 6.527341185433500241e-05 2.300291156895113535e-03
2.618475092313009289e-02 4.192796982455875704e-03 6.068934216428512675e-05 2.346236369708695757e-03
2.670713154721569838e-02 3.791930382374584033e-03 5.626446702756983094e-05 2.393109541625213464e-03
2.724007280944621898e-02 3.399149397558960759e-03 5.175023124555715816e-05 2.440929289750214375e-03
2.778378544754143281e-02 3.069251667215403424e-03 4.716699776285075669e-05 2.489714613491946123e-03
2.833848445848032027e-02 2.746605505271506546e-03 4.338068125538091903e-05 2.539484902680159192e-03
2.890438918351602438e-02 2.424918494731240649e-03 3.998884621208804931e-05 2.590259945881438416e-03
2.948172339490865920e-02 2.203320719178421174e-03 3.752215307236881730e-05 2.642059938917096402e-03
3.007071538441023761e-02 2.013395917141795523e-03 3.525924309480810007e-05 2.694905493589999645e-03
3.067159805353663476e-02 1.832836962850874132e-03 3.236413260994225712e-05 2.748817646626849041e-03
3.128460900566251701e-02 1.641373496966953274e-03 3.023939886103315340e-05 2.803817868842846742e-03
3.190999063997534968e-02 1.421885315628528641e-03 2.769368507656946887e-05 2.859928074535873430e-03
