9.551176560511480743e-03 1.057172077502317453e+00 6.703037774269721139e-02 8.417543421698488832e-04
9.825782774798830915e-03 9.981578727245687954e-01 5.106542340240952105e-02 8.661940659629595220e-04
1.010913188360796321e-02 9.609247446996744824e-01 4.339046332597103206e-02 8.914040895057491042e-04
1.040147600890546642e-02 9.573543891234602699e-01 4.051237068222675319e-02 9.174067873397229915e-04
1.070307527632130898e-02 9.515771875632867971e-01 3.691963181843056774e-02 9.442252400545096160e-04
1.101419804660844562e-02 9.040108173127633373e-01 3.185762233224415096e-02 9.718832547031658851e-04
1.133512115442983359e-02 9.403596835345635618e-01 2.842569133603188580e-02 1.000405385883917269e-03
1.166613015468536199e-02 9.231874974722524829e-01 2.441907394697687833e-02 1.029816957507901330e-03
1.200751957659774473e-02 9.686603063082225296e-01 2.304365801322432600e-02 1.060144085273229293e-03
1.235959318578371512e-02 9.916594725481132633e-01 2.062561527569520617e-02 1.091413699866581200e-03
1.272266425454343826e-02 9.420611991176489619e-01 1.714243822008527929e-02 1.123653570914314587e-03
1.309705584060886184e-02 9.502491466753790750e-01 1.556362779410896957e-02 1.156892331706084118e-03
1.348310107459895109e-02 9.363549981553326296e-01 1.382386935187132106e-02 1.191159504714831138e-03
1.388114345643757727e-02 8.511039765208812113e-01 1.175774750458861637e-02 1.226485527938043791e-03
1.429153716099787821e-02 5.955726348778840329e-01 7.597995493309959471e-03 1.262901782086242857e-03
1.471464735324499139e-02 3.402557331749998526e-01 4.096854034471847719e-03 1.300440618645697750e-03
1.515085051315760711e-02 1.512039947173044185e-01 1.878359580576162251e-03 1.339135388843608766e-03
1.560053477071747866e-02 5.752540875534720155e-02 8.355836254096553643e-04 1.379020473545119248e-03
1.606410025126491295e-02 3.882962150867424328e-02 5.967118675625132434e-04 1.420131314112892855e-03
1.654195943152760376e-02 3.036105280167013601e-02 4.734416029664601910e-04 1.462504444261270020e-03
1.703453750663953131e-02 2.593922277984109584e-02 4.014672092406695739e-04 1.506177522938471425e-03
1.754227276847660291e-02 2.193330976139825847e-02 3.422499153562780618e-04 1.551189368271851509e-03
1.806561699564553786e-02 1.882861708602828407e-02 2.960257630524264195e-04 1.597579992612740279e-03
1.860503585547317040e-02 1.601566589018888279e-02 2.540404013172790237e-04 1.645390638719166146e-03
1.916100931835371807e-02 1.364138510337347017e-02 2.196572748881091297e-04 1.694663817116477027e-03
1.973403208482280013e-02 1.186145428590237687e-02 1.929725015299608667e-04 1.745443344677862592e-03
2.032461402573815593e-02 1.020643425935178518e-02 1.678535078121182363e-04 1.797774384468721646e-03
2.093328063595875296e-02 8.619418253473128122e-03 1.437856828910600042e-04 1.851703486901009211e-03
2.156057350192601071e-02 7.252366382954047487e-03 1.232237319174798529e-04 1.907278632246021477e-03
2.220705078356311618e-02 6.401077298247034517e-03 1.109519623767896303e-04 1.964549274556440846e-03
2.287328771092124458e-02 5.388722838576423882e-03 9.622550493088438412e-05 2.023566387051158131e-03
2.355987709601467181e-02 4.655867865496304998e-03 8.488730573704038264e-05 2.084382509019126837e-03
2.426742986030009860e-02 3.660902771350658426e-03 7.097357327875603614e-05 2.147051794301510063e-03
2.499657557826959545e-02 3.394013274472751796e-03 6.535781869701571666e-05 2.211630061414546211e-03
2.574796303764087177e-02 2.934983528961340390e-03 5.785613610861553124e-05 2.278174845379047578e-03
2.652226081664322416e-02 2.576155590611180300e-03 5.264658583589486112e-05 2.346745451326028107e-03
2.732015787891303726e-02 2.136109705168648051e-03 4.639860995106429161e-05 2.417403009951991314e-03
2.814236418652785524e-02 1.916259790738198895e-03 4.253084905866260523e-05 2.490210534901554987e-03
2.898961133172481622e-02 1.656173141355388699e-03 3.886231103721970412e-05 2.565232982159762129e-03
2.986265318786533729e-02 1.467571976659134188e-03 3.595258221802015766e-05 2.642537311541190339e-03
3.076226658022541277e-02 1.316369088071581454e-03 3.288559963846194597e-05 2.722192550368377189e-03
3.168925197720821180e-02 1.019651328985248222e-03 2.835064067708368616e-05 2.804269859437722671e-03
3.264443420259425382e-02 8.900955237107560040e-04 2.594642772870343385e-05 2.888842601377146838e-03
3.362866316946266920e-02 7.278824866391635446e-04 2.319094036787049974e-05 2.975986411506463796e-03
3.464281463643679310e-02 6.640105826985278096e-04 2.224271751444129261e-05 3.065779271318578962e-03
3.568779098692679425e-02 5.444148636752378905e-04 2.023417429402168605e-05 3.158301584707298715e-03
3.676452203206297120e-02 4.843047611912760977e-04 1.917985136599754438e-05 3.253636257076024385e-03
3.787396583803377681e-02 3.915085826433003526e-04 1.774255102608362521e-05 3.351868777470535035e-03
3.901710957856516920e-02 3.671645713635687727e-04 1.685586012730199069e-05 3.453087303888955316e-03
