9.572740431381223866e-03 1.220910412283219726e+00 9.900266564564957905e-02 8.523011251389722882e-04
9.755119431967967936e-03 1.029785202555148604e+00 6.577961398316663211e-02 8.687426649302817721e-04
9.941355838094407052e-03 1.128721298128732231e+00 7.097191219330255263e-02 8.855276080963829207e-04
1.013152329219272653e-02 1.085440199929106342e+00 6.131387773385110068e-02 9.026625754608785324e-04
1.032569699111966603e-02 1.097871268796551725e+00 5.753565655363711284e-02 9.201543266366195122e-04
1.052395371589144070e-02 9.927718880893969811e-01 4.681687134327554983e-02 9.380097626840253749e-04
1.072637186204508652e-02 1.071183019180012241e+00 5.084355934165384061e-02 9.562359288277645338e-04
1.093303147063820480e-02 9.828511560972998939e-01 4.288644871485780552e-02 9.748400172329081724e-04
1.114401425989938570e-02 1.086169376637403872e+00 4.558098204146102117e-02 9.938293698417248467e-04
1.135940365754179414e-02 1.035961017347785340e+00 3.723037429649024566e-02 1.013211481272319713e-03
1.157928483375271315e-02 1.079625886048439343e+00 3.604202200871882422e-02 1.032994001780316966e-03
1.180374473487209516e-02 1.072982295012979481e+00 3.274227795487252152e-02 1.053184740284891308e-03
1.203287211777345593e-02 1.024059331427765285e+00 2.821325448056214227e-02 1.073791667460411315e-03
1.226675758496064035e-02 1.029857941699346524e+00 2.632467782549454544e-02 1.094822918895045193e-03
1.250549362039444189e-02 9.921968803602803089e-01 2.293086047128021360e-02 1.116286798317710736e-03
1.274917462606313043e-02 9.962449842747113093e-01 2.128495845175924425e-02 1.138191780894760733e-03
1.299789695931142901e-02 1.045197726193329846e+00 2.127604153814137422e-02 1.160546516597891131e-03
1.325175897094268973e-02 1.014704298716617048e+00 1.951598055363240602e-02 1.183359833644741710e-03
1.351086104410928988e-02 1.034119823220271961e+00 1.930307411528447287e-02 1.206640742013748114e-03
1.377530563400669941e-02 9.253342635635718461e-01 1.594274783643279472e-02 1.230398437034826466e-03
1.404519730838682881e-02 8.180249845442957302e-01 1.333768221845260844e-02 1.254642303057519875e-03
1.432064278890676952e-02 6.569791345036225527e-01 1.015752165454739987e-02 1.279381917198305161e-03
1.460175099332918815e-02 4.914307233958891130e-01 7.118319851810823821e-03 1.304627053168778235e-03
1.488863307859116143e-02 3.786427790880015909e-01 5.405105520807492944e-03 1.330387685186512495e-03
1.518140248475838630e-02 2.652156491149491035e-01 3.720332666066721115e-03 1.356673991970422117e-03
1.548017497988217819e-02 1.806548217686931579e-01 2.432708402338887039e-03 1.383496360822538199e-03
1.578506870577706112e-02 1.491911618686004581e-01 1.985184229928084465e-03 1.410865391798148691e-03
1.609620422473692636e-02 1.230847808447498859e-01 1.564621955934787038e-03 1.438791901966302890e-03
1.641370456720836479e-02 1.071652295462036386e-01 1.340958100616971736e-03 1.467286929762793603e-03
1.673769528043991470e-02 9.293324495097943228e-02 1.148268845619776057e-03 1.496361739437708635e-03
1.706830447812651697e-02 8.156455890535201092e-02 9.845631786800639485e-04 1.526027825599828632e-03
1.740566289106881478e-02 7.064958013335970177e-02 8.363339176579142600e-04 1.556296917860088263e-03
1.774990391886731647e-02 6.348220983912392090e-02 7.426678816896769121e-04 1.587180985576513298e-03
1.810116368267184264e-02 5.419696130856214988e-02 6.273948581800449075e-04 1.618692242703033586e-03
1.845958107900716461e-02 4.906450578736374496e-02 5.707856409777538158e-04 1.650843152744690522e-03
1.882529783469603576e-02 4.248803698745259871e-02 4.860697164496694997e-04 1.683646433821851937e-03
1.919845856290145966e-02 3.708315030889881153e-02 4.198515802405524398e-04 1.717115063846106748e-03
1.957921082031020485e-02 3.365591238090025195e-02 3.825370821082525025e-04 1.751262285810610813e-03
1.996770516548035043e-02 3.045899372367586594e-02 3.436838918342571695e-04 1.786101613197777936e-03
2.036409521837572942e-02 2.686482033532907460e-02 2.999598909393085813e-04 1.821646835507240766e-03
2.076853772111102170e-02 2.513359072820384871e-02 2.774126812991925106e-04 1.857912023907225783e-03
2.118119259993134218e-02 2.237104876901599773e-02 2.455626696902542651e-04 1.894911537012442752e-03
2.160222302845097794e-02 2.084624444938669788e-02 2.286360117276284418e-04 1.932660026791856601e-03
2.203179549217612609e-02 1.827596763797822987e-02 2.003465928946962385e-04 1.971172444609708627e-03
2.247007985433735824e-02 1.660135811334255418e-02 1.839869944940050197e-04 2.010464047403349910e-03
2.291724942305752022e-02 1.534403787159178967e-02 1.714760311208466184e-04 2.050550404001547870e-03
2.337348101988204196e-02 1.343135938335589773e-02 1.476335575167430725e-04 2.091447401587078012e-03
2.383895504969837584e-02 1.244598195175102874e-02 1.359589322258524359e-04 2.133171252307542159e-03
2.431385557207246112e-02 1.122319535527848376e-02 1.249458986028587125e-04 2.175738500038526188e-03
