1.169884475063698581e-01 9.009784999305905966e-06 3.420833736374210487e-07 1.043688809952934837e-02
1.205251382658419912e-01 7.106664785920581372e-06 3.060227426767000517e-07 1.075736261600178725e-02
1.241690712734483809e-01 6.255694089796012909e-06 2.803728442074354127e-07 1.108801568534871149e-02
1.279234888700611084e-01 6.251472210244599376e-06 2.689459690963617752e-07 1.142919894327737440e-02
1.317917317047980763e-01 5.707897111327734220e-06 2.585347635426645145e-07 1.178127875965183369e-02
1.357772417075051863e-01 6.204303913791368638e-06 2.627880173718506857e-07 1.214463705809776944e-02
1.398835651513567202e-01 5.671116106135193643e-06 2.505323154670503548e-07 1.251967219389395203e-02
1.441143558082999820e-01 5.130259522662419736e-06 2.417263167956099062e-07 1.290679989479439661e-02
1.484733782001510793e-01 5.149221704079248966e-06 2.323266145204289964e-07 1.330645426979626574e-02
1.529645109482351550e-01 4.361083681715829282e-06 2.174653157528202253e-07 1.371908889126602360e-02
1.575917502245510471e-01 3.880420239030113274e-06 2.075164419542140894e-07 1.414517795626344179e-02
1.623592133075319466e-01 3.195637746002510470e-06 1.955219268874187023e-07 1.458521753335914779e-02
1.672711422455651353e-01 2.961594299251691515e-06 1.938836915187933683e-07 1.503972690172956234e-02
1.723319076315311948e-01 3.093187820244896448e-06 1.906903739494808133e-07 1.550924998983413232e-02
1.775460124917207783e-01 2.403781017056453719e-06 1.879576795821512077e-07 1.599435692153502661e-02
1.829180962925896214e-01 2.340040230717178636e-06 1.888991765888954804e-07 1.649564567811116073e-02
1.884529390689168582e-01 1.954262904377488468e-06 1.824345021643348991e-07 1.701374388524634976e-02
1.941554656770398957e-01 1.970426261296532774e-06 1.890515242618243011e-07 1.754931073473866079e-02
2.000307501769498231e-01 1.240676398553286341e-06 1.787136018238625495e-07 1.810303905138361397e-02
2.060840203471475396e-01 1.432747362301156345e-06 1.838128280743257293e-07 1.867565751623101802e-02
2.123206623362768886e-01 1.292647909841128449e-06 1.844331010294540259e-07 1.926793305820200322e-02
2.187462254556745145e-01 1.282412976509777941e-06 1.784150706076128269e-07 1.988067342688213529e-02
2.253664271171001710e-01 7.585387530376082540e-07 1.778438079516672206e-07 2.051472996017691605e-02
2.321871579200415481e-01 5.621804943168445993e-07 1.776571814765514650e-07 2.117100056142794118e-02
2.392144868931199986e-01 6.112900466642757136e-07 1.756329385541689584e-07 2.185043290154188925e-02
2.464546668942608487e-01 5.982494224591437063e-07 1.703583230735204246e-07 2.255402786267720130e-02
2.539141401744341442e-01 4.972981792116696670e-07 1.703649958339558825e-07 2.328284324106726783e-02
2.615995441099145391e-01 4.216603869875812854e-07 1.719029870084317961e-07 2.403799772762872308e-02
2.695177171081629686e-01 8.254711744213859902e-07 1.844839529101068163e-07 2.482067518610986054e-02
2.776757046925840688e-01 5.778987682373821326e-07 1.826167118210444252e-07 2.563212924967408352e-02
2.860807657715730423e-01 -1.097446927655604897e-07 1.837073428276088291e-07 2.647368825798233558e-02
2.947403790974311710e-01 2.838280989327542601e-08 1.875229591236449607e-07 2.734676055803676037e-02
3.036622499208967985e-01 -1.625710180711406225e-07 1.886455361368501551e-07 2.825284019326838869e-02
3.128543168472115998e-01 -1.967654092387478068e-07 2.049926994106621743e-07 2.919351300659272369e-02
3.223247588998252033e-01 3.108022502112248836e-07 2.049096907738891247e-07 3.017046318441598055e-02
3.320820027980207478e-01 -5.572874339335017912e-08 2.172390569871004812e-07 3.118548026984331936e-02
